Facility name,Username,Channel id,Channel name,Content id,Content title,Time of first interaction,Time of last interaction,Time of completion,Time Spent (sec),Progress (0-1),Content kind
Associação PiPA,DanielP22,1363070faf91429b88db843795c434ae,Treinamento - Produções das aulas,98fe91c1fd285dd2a4acc8769a1cbd4e,Probabilidade simples,2022-04-05 22:46:01.220705+00:00,2022-04-05 22:49:19.137839+00:00,,195.0,0.1980,exercise
Associação PiPA,DanielP22,1363070faf91429b88db843795c434ae,Treinamento - Produções das aulas,98fe91c1fd285dd2a4acc8769a1cbd4e,Probabilidade simples,2022-04-05 22:49:20.819707+00:00,2022-04-05 22:49:38.370070+00:00,,15.1,0.0000,exercise
Associação PiPA,DanielP22,1363070faf91429b88db843795c434ae,Treinamento - Produções das aulas,98fe91c1fd285dd2a4acc8769a1cbd4e,Probabilidade simples,2022-04-05 22:49:39.083820+00:00,2022-04-05 22:51:33.908914+00:00,,79.6,0.0000,exercise
Associação PiPA,DanielP22,1363070faf91429b88db843795c434ae,Treinamento - Produções das aulas,98fe91c1fd285dd2a4acc8769a1cbd4e,Probabilidade simples,2022-04-05 22:51:35.556134+00:00,2022-04-05 22:57:40.752553+00:00,,361.4,0.0000,exercise
Associação PiPA,JuliaVSSM22,1363070faf91429b88db843795c434ae,Treinamento - Produções das aulas,b191c97bb9174720b965459b7994d6c9,Lista de Exercícios de Geometria,2022-04-05 22:52:32.199242+00:00,2022-04-05 22:52:34.561155+00:00,,0.0,0.0000,exercise
Associação PiPA,DanielP22,1363070faf91429b88db843795c434ae,Treinamento - Produções das aulas,98fe91c1fd285dd2a4acc8769a1cbd4e,Probabilidade simples,2022-04-05 22:57:46.963772+00:00,2022-04-05 22:58:03.425958+00:00,,15.0,0.0000,exercise
Associação PiPA,DanielP22,1363070faf91429b88db843795c434ae,Treinamento - Produções das aulas,98fe91c1fd285dd2a4acc8769a1cbd4e,Probabilidade simples,2022-04-05 22:58:03.569208+00:00,2022-04-05 22:58:05.109644+00:00,,0.0,0.0000,exercise
Associação PiPA,DanielP22,f56714cefaa3488b95edd9e7c09aef7b,Redes  Comunitárias,1a2c6612b79f4dea8909f70d99e4537f,Sumario deste curso,2022-04-05 22:58:14.803996+00:00,2022-04-05 22:58:30.488484+00:00,,14.5,0.0000,document
Associação PiPA,DanielP22,f56714cefaa3488b95edd9e7c09aef7b,Redes  Comunitárias,1a2c6612b79f4dea8909f70d99e4537f,Sumario deste curso,2022-04-05 22:58:33.203472+00:00,2022-04-05 22:58:48.167283+00:00,,12.6,0.0000,document
Associação PiPA,DanielP22,1363070faf91429b88db843795c434ae,Treinamento - Produções das aulas,dd86182a6d3542e3ab2063894050f40f,Tutorial planejamento de classe - Kolibri,2022-04-05 22:58:55.977528+00:00,2022-04-05 22:59:08.945186+00:00,,6.6,0.0410,video
Associação PiPA,DanielP22,1363070faf91429b88db843795c434ae,Treinamento - Produções das aulas,98fe91c1fd285dd2a4acc8769a1cbd4e,Probabilidade simples,2022-04-05 22:59:13.831250+00:00,2022-04-05 22:59:58.192445+00:00,,40.0,0.0000,exercise
Associação PiPA,DanielP22,1363070faf91429b88db843795c434ae,Treinamento - Produções das aulas,98fe91c1fd285dd2a4acc8769a1cbd4e,Probabilidade simples,2022-04-05 23:00:05.994788+00:00,2022-04-05 23:05:27.417428+00:00,,320.0,0.0000,exercise
Associação PiPA,DanielP22,1363070faf91429b88db843795c434ae,Treinamento - Produções das aulas,4102ad4204805c1a8cec0fe03d841803,Probabilidade simples: bola de gude não azul,2022-04-05 23:00:08.206882+00:00,2022-04-05 23:00:08.206882+00:00,,0.0,0.0000,video
Associação PiPA,DanielP22,1363070faf91429b88db843795c434ae,Treinamento - Produções das aulas,98fe91c1fd285dd2a4acc8769a1cbd4e,Probabilidade simples,2022-04-05 23:05:28.903712+00:00,2022-04-05 23:05:32.022853+00:00,,0.0,0.0000,exercise
Associação PiPA,DanielP22,1363070faf91429b88db843795c434ae,Treinamento - Produções das aulas,98fe91c1fd285dd2a4acc8769a1cbd4e,Probabilidade simples,2022-04-05 23:06:25.293050+00:00,2022-04-05 23:06:27.338604+00:00,,0.0,0.0000,exercise
Associação PiPA,marianoaluno,97ce1326309941d8a05ae1e0cae04e19,Vocacional,dc06934c6d2c4cec974683a63ac93a02,,2022-04-05 23:16:34.306966+00:00,2022-04-05 23:16:55.219071+00:00,,18.6,0.0000,document
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,f3ec9b37327d4dd999030a8bf1b3380f,Desvendando os Mistérios,2022-04-05 23:38:05.775666+00:00,2022-04-05 23:39:50.237156+00:00,,11.3,0.0450,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,48b8ec1960e144a68d6b3a38106c1a0b,Artefatos Detectados,2022-04-05 23:40:08.338531+00:00,2022-04-05 23:40:24.495522+00:00,,11.8,1.0000,document
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,19f1268b921b46529cd0cb4870e2c3d6,Treinamento Final,2022-04-05 23:40:31.553278+00:00,2022-04-05 23:41:07.950486+00:00,,35.0,0.0000,exercise
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,d7f0151bb2f1447fbd81fa2d47ddef20,Desvendando os Mistérios,2022-04-05 23:41:19.041905+00:00,2022-04-05 23:41:41.362745+00:00,,2.3,0.0230,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,092b7a73b3744e1e9d69a9dbb360e5eb,Desvendando os Mistérios,2022-04-05 23:42:14.403262+00:00,2022-04-05 23:42:44.893215+00:00,,2.3,0.0150,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,a75578288b3442eeb1a1ffcb81c7b00c,Desvendando os Mistérios,2022-04-05 23:42:50.274160+00:00,2022-04-05 23:43:00.959664+00:00,,9.4,0.0210,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,a75578288b3442eeb1a1ffcb81c7b00c,Desvendando os Mistérios,2022-04-05 23:43:09.786564+00:00,2022-04-05 23:43:35.779244+00:00,,15.7,0.0630,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,aa25f4da7930438e839c1e104fdff166,Artefatos Detectados,2022-04-05 23:43:58.438177+00:00,2022-04-05 23:44:13.175513+00:00,,13.0,0.7910,document
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,55ff5fb5c2ef48e88d58c131d25dbb0a,Para Saber Mais!: Registros da História,2022-04-05 23:49:44.372316+00:00,2022-04-05 23:50:27.771217+00:00,,41.2,1.0000,document
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,6b87926ed19744db9dbd02a79f7bd037,Videoaula: Calendário,2022-04-05 23:50:32.652781+00:00,2022-04-05 23:50:53.857094+00:00,,20.6,0.0850,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,4125da5146584b44808c7f2b354ea5b9,Vídeo-aula: Registros da História,2022-04-05 23:51:02.106370+00:00,2022-04-05 23:51:19.982743+00:00,,15.6,0.0550,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,199ede9ad5c94d9088a137a5592a1617,Vídeo-Aula: Caçadores-coletores,2022-04-05 23:51:38.828617+00:00,2022-04-05 23:52:18.707546+00:00,,25.5,0.1330,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,1327e62d9ff74c839ff7428d07bc461b,Desvendando os Mistérios,2022-04-05 23:53:34.457699+00:00,2022-04-05 23:53:39.302970+00:00,,0.1,0.0000,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,1327e62d9ff74c839ff7428d07bc461b,Desvendando os Mistérios,2022-04-05 23:53:46.518103+00:00,2022-04-05 23:55:31.996588+00:00,,50.4,0.2170,video
Associação PiPA,WendelFM22,1363070faf91429b88db843795c434ae,Treinamento - Produções das aulas,b191c97bb9174720b965459b7994d6c9,Lista de Exercícios de Geometria,2022-04-05 23:55:41.146445+00:00,2022-04-05 23:59:11.191808+00:00,,149.2,0.2000,exercise
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,58ea44625321403d87d037cfd0d56ebd,Desvendando os Mistérios,2022-04-05 23:55:41.558421+00:00,2022-04-05 23:56:31.814693+00:00,,20.5,0.0700,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,6519df7d46aa4792b871d1fe3ca69b6a,Desvendando os Mistérios,2022-04-05 23:56:40.175922+00:00,2022-04-05 23:57:11.853588+00:00,,0.0,0.0000,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,b6a1d22ba9c04e2f9e2a662590d3b923,Desvendando os Mistérios,2022-04-05 23:57:15.549433+00:00,2022-04-05 23:57:38.588903+00:00,,20.8,0.1090,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,b6a1d22ba9c04e2f9e2a662590d3b923,Desvendando os Mistérios,2022-04-05 23:57:45.578710+00:00,2022-04-05 23:58:19.674774+00:00,,15.8,0.1360,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,194549aed3224289ad1917f7d75f7743,Desvendando os Mistérios,2022-04-05 23:58:25.234589+00:00,2022-04-05 23:59:55.102690+00:00,,75.7,0.2910,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,b58f200549fc44f59a9f5e935f38a46b,Desvendando os Mistérios,2022-04-06 00:00:32.252421+00:00,2022-04-06 00:00:57.185880+00:00,,17.2,0.0600,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,ba90ebf879ee4e2f85d9d10407bbfa7e,Desvendando Os Mistérios,2022-04-06 00:04:17.042895+00:00,2022-04-06 00:05:14.759035+00:00,,31.1,0.2870,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,ebd22c2feced413a8ab8af8d4d6596e1,Desvendando Os Mistérios,2022-04-06 00:05:18.276655+00:00,2022-04-06 00:05:38.971912+00:00,,14.7,0.0530,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,b2de200f41a047a5b462e19da2f3184b,Roteiro,2022-04-06 00:05:49.397334+00:00,2022-04-06 00:05:57.008032+00:00,,5.0,0.0390,document
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,2bbe8fbba18940e98f4dd67ac74a6648,Desvendando Os Mistérios,2022-04-06 00:06:07.367158+00:00,2022-04-06 00:07:49.368225+00:00,,101.1,0.3600,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,12cc02e97c934363acb0e6ce9ad324c2,Desvendando Os Mistérios,2022-04-06 00:08:01.202536+00:00,2022-04-06 00:08:42.759258+00:00,,35.6,0.1390,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,db4a598910934bb985f05d514a490edb,Vídeo-Aula: Segregação SocioEspacial - Parte 1,2022-04-06 00:09:45.917215+00:00,2022-04-06 00:10:11.334475+00:00,,15.3,0.0700,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,db4a598910934bb985f05d514a490edb,Vídeo-Aula: Segregação SocioEspacial - Parte 1,2022-04-06 00:11:49.458191+00:00,2022-04-06 00:12:05.034639+00:00,,15.0,0.0350,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,869cc4b16a6a430db9f7b43d72a0692a,Vídeo-Aula: Segregação SocioEspacial - Parte 2,2022-04-06 00:12:14.163180+00:00,2022-04-06 00:12:33.023808+00:00,,15.5,0.0570,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,2bbe8fbba18940e98f4dd67ac74a6648,Desvendando Os Mistérios,2022-04-06 00:13:03.127696+00:00,2022-04-06 00:13:18.961158+00:00,,5.3,0.0440,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,0a5c025f2383494ca4733f0630d92da6,Desvendando Os Mistérios,2022-04-06 00:15:09.872322+00:00,2022-04-06 00:15:25.462122+00:00,,10.3,0.0340,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,0df90051a56744fbb21c96ad8987d608,Desvendando Os Mistérios,2022-04-06 00:15:44.410287+00:00,2022-04-06 00:15:44.410287+00:00,,0.0,0.0000,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,0df90051a56744fbb21c96ad8987d608,Desvendando Os Mistérios,2022-04-06 00:15:49.410574+00:00,2022-04-06 00:16:04.864574+00:00,,10.1,0.0460,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,db4a598910934bb985f05d514a490edb,Vídeo-Aula: Segregação SocioEspacial - Parte 1,2022-04-06 00:16:28.148574+00:00,2022-04-06 00:16:50.603647+00:00,,11.2,0.0470,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,db4a598910934bb985f05d514a490edb,Vídeo-Aula: Segregação SocioEspacial - Parte 1,2022-04-06 00:17:12.612705+00:00,2022-04-06 00:17:16.526534+00:00,,0.0,0.0000,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,db4a598910934bb985f05d514a490edb,Vídeo-Aula: Segregação SocioEspacial - Parte 1,2022-04-06 00:40:53.067249+00:00,2022-04-06 00:43:20.701011+00:00,,7.9,0.0280,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,db4a598910934bb985f05d514a490edb,Vídeo-Aula: Segregação SocioEspacial - Parte 1,2022-04-06 00:42:23.967800+00:00,2022-04-06 00:43:41.315057+00:00,,19.0,0.0710,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,634a7fe145d7498089a7c95f19230133,Desvendando Os Mistérios,2022-04-06 00:45:22.390737+00:00,2022-04-06 00:46:00.116102+00:00,,4.6,0.0349,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,2dbbf33ef25b4b058eb06cc9acc031a6,Desvendando os Mistérios,2022-04-06 00:46:13.360016+00:00,2022-04-06 00:46:40.154126+00:00,,1.5,0.0140,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,0f36a630f063482bb20c1a414c1fdc4d,Desvendando Os Mistérios,2022-04-06 00:46:57.543228+00:00,2022-04-06 00:47:12.852813+00:00,,13.8,0.0690,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,18f788ba1c8845628333121469e552c8,Desvendando os Mistérios,2022-04-06 00:48:05.898774+00:00,2022-04-06 00:48:17.635634+00:00,,10.0,0.0240,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,3c016dc29e704a7d937744441e3ad26e,Desvendando os Mistérios,2022-04-06 00:48:58.916663+00:00,2022-04-06 00:49:31.283511+00:00,,22.7,0.0850,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,3c016dc29e704a7d937744441e3ad26e,Desvendando os Mistérios,2022-04-06 00:49:38.323153+00:00,2022-04-06 00:50:05.573397+00:00,,25.4,0.0880,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,5cfbfd3520404825ad52e8f3d00de0d9,Desvendando os Mistérios,2022-04-06 00:50:13.425091+00:00,2022-04-06 00:50:24.621992+00:00,,10.0,0.0220,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,6713129a92cb42638a150e7cec62f017,Desvendando os Mistérios,2022-04-06 00:50:54.192361+00:00,2022-04-06 00:51:09.983612+00:00,,11.2,0.0500,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,7c129661147c4f738704173b938c3253,Desvendando os Mistérios,2022-04-06 00:51:43.310749+00:00,2022-04-06 00:51:57.348617+00:00,,10.6,0.0550,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,7c129661147c4f738704173b938c3253,Desvendando os Mistérios,2022-04-06 00:52:05.717583+00:00,2022-04-06 00:52:24.719996+00:00,,0.0,0.0000,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,38bd63cce9b242339150aa852d71d4e3,Desvendando os Mistérios II,2022-04-06 00:53:53.288322+00:00,2022-04-06 00:54:11.496419+00:00,,0.0,0.0000,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,df26ca016ecb436ba5e34c04876917b2,Desvendando os Mistérios,2022-04-06 00:54:22.825962+00:00,2022-04-06 00:54:46.490098+00:00,,20.3,0.0920,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,df26ca016ecb436ba5e34c04876917b2,Desvendando os Mistérios,2022-04-06 00:58:42.598449+00:00,2022-04-06 00:58:55.598525+00:00,,10.5,0.0460,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,7242cf675e5c48de8d67f77ac55f0476,Desvendando os Mistérios,2022-04-06 01:00:16.206499+00:00,2022-04-06 01:00:32.888235+00:00,,15.3,0.0570,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,84e56e8744fd454e8328a29c85a373e1,Desvendando os Mistérios,2022-04-06 01:00:45.087053+00:00,2022-04-06 01:01:00.259380+00:00,,10.4,0.0380,video
Associação PiPA,amandavieira,ff09316f01d84a009998c787c4ef13c0,Ciências da Natureza - Preparando o Futuro,51b17d728dad551f8cc6b2122a0b5f3c,Combustíveis de automóveis,2022-04-06 01:32:50.547726+00:00,2022-04-06 01:32:59.529267+00:00,,6.3,0.0160,video
Associação PiPA,RubensJrCosta,981f298234064a7487e0d8052ce8e3f8,Ciências Humanas - Preparando o Futuro,84e56e8744fd454e8328a29c85a373e1,Desvendando os Mistérios,2022-04-06 13:13:09.156749+00:00,2022-04-06 13:13:34.076601+00:00,,20.5,0.0760,video
Associação PiPA,MateusLC22,1363070faf91429b88db843795c434ae,Treinamento - Produções das aulas,39dd8386566046b6bed0cb9057f2278a,1° Desafio: Aula Teste de Geometria,2022-04-06 13:58:37.436943+00:00,2022-04-06 14:09:35.709299+00:00,,401.0,1.0000,video
Associação PiPA,Tiago,a1f8ee3a33d94f86888a4c88164d3528,Treinamento,2229c24c59ca4f2cba85dd205fce9905,Kolibri - Professor,2022-04-06 14:02:18.597843+00:00,2022-04-06 14:10:45.942422+00:00,,452.7,0.9080,video
Associação PiPA,MateusLC22,f56714cefaa3488b95edd9e7c09aef7b,Redes  Comunitárias,89abce74f5c0442db0f7737fbaaeb235,Elementos da Comunicão,2022-04-06 14:09:56.680016+00:00,2022-04-06 14:10:12.879254+00:00,,10.3,1.0000,video
